State_FIPS_code,State,Compound,Year,Units,Corn,Soybeans,Wheat,Cotton,Vegetables_and_fruit,Rice,Orchards_and_grapes,Alfalfa,Pasture_and_hay,Other_crops,Unnamed: 15
45,South Carolina,FLUMIOXAZIN,2016,kg,155.2,11269.1,62.3,2648.3,8.5,,,,,2273.9,
45,South Carolina,FLUOMETURON,2016,kg,,,,5136.4,,,,,,,
45,South Carolina,FLUOPICOLIDE,2016,kg,,,,,1.8,,,,,,
45,South Carolina,FLUOPYRAM,2016,kg,,,,,,,,,,1.5,
45,South Carolina,FLUPYRADIFURONE,2016,kg,,,,,,,,,,263.6,
45,South Carolina,FLUTHIACET-METHYL,2016,kg,,,,8.2,,,,,,,
45,South Carolina,FLUTOLANIL,2016,kg,,,,,,,,,,2239.3,
45,South Carolina,FLUXAPYROXAD,2016,kg,,,52.1,11.7,1.1,,159.8,,,203.9,
45,South Carolina,FOMESAFEN,2016,kg,,34655.3,,13857.7,,,,,,,
45,South Carolina,GLUFOSINATE,2016,kg,,1682.4,,25087.5,,,,,,,
45,South Carolina,GLYPHOSATE,2016,kg,258866.4,354833.3,6102.3,109366.0,416.7,,5389.2,,1754.7,27761.6,
45,South Carolina,HALOSULFURON,2016,kg,,,,,20.3,,,,,,
45,South Carolina,IMAZAPIC,2016,kg,,,,,,,,,,2546.1,
45,South Carolina,IMAZETHAPYR,2016,kg,,425.4,,,,,,,,0.3,
45,South Carolina,IMIDACLOPRID,2016,kg,,,,2306.9,111.6,,16.5,,,5358.9,
45,South Carolina,INDAZIFLAM,2016,kg,,,,,,,2.7,,,,
45,South Carolina,INDOXACARB,2016,kg,,,,11.1,,,,,,,
45,South Carolina,KRESOXIM-METHYL,2016,kg,,,,,,,4.3,,,,
45,South Carolina,LACTOFEN,2016,kg,,,,,,,,,,3.7,
45,South Carolina,MALATHION,2016,kg,,,,,,,595.5,,,,
45,South Carolina,MALEIC HYDRAZIDE,2016,kg,,,,,,,,,,4684.9,
45,South Carolina,MANCOZEB,2016,kg,,,,,1935.7,,976.5,,,0.2,
45,South Carolina,MANDIPROPAMID,2016,kg,,,,,33.6,,,,,,
45,South Carolina,MCPA,2016,kg,,,1609.0,,,,,,,,
45,South Carolina,MEFENOXAM,2016,kg,,,,,74.1,,,,,226.3,
45,South Carolina,MEPIQUAT,2016,kg,,,,4484.1,,,,,,,
45,South Carolina,MESOSULFURON,2016,kg,,,13.4,,,,,,,,
45,South Carolina,MESOTRIONE,2016,kg,5194.1,,,,,,,,,,
45,South Carolina,METAM,2016,kg,,,,,,,,,,409.8,
45,South Carolina,METCONAZOLE,2016,kg,,,50.3,,,,,,,,
45,South Carolina,METHOMYL,2016,kg,,,,,,,53.1,,,,
45,South Carolina,METHOXYFENOZIDE,2016,kg,,,,,,,19.1,,,0.9,
45,South Carolina,METOLACHLOR,2016,kg,,392.0,,,,,,,,5386.0,
45,South Carolina,METOLACHLOR-S,2016,kg,28964.7,88938.3,,6585.9,256.8,,,,,37360.6,
45,South Carolina,METOLACHLOR & METOLACHLOR-S,2016,kg,28964.7,89330.3,,6585.9,256.8,,,,,42746.6,
45,South Carolina,METRIBUZIN,2016,kg,,10316.0,,,6.3,,,,,,
45,South Carolina,METSULFURON,2016,kg,,,7.6,,,,,,187.6,,
45,South Carolina,MSMA,2016,kg,,,,240.6,,,,,,,
45,South Carolina,MYCLOBUTANIL,2016,kg,,,,,21.0,,3.1,,,,
45,South Carolina,NAPHTHYLACETIC ACID,2016,kg,,,,,,,0.0,,,,
45,South Carolina,NAPROPAMIDE,2016,kg,,,,,,,,,,51.4,
45,South Carolina,NICOSULFURON,2016,kg,232.1,,,,,,,,636.8,,
45,South Carolina,NORFLURAZON,2016,kg,,,,,,,88.8,,,,
45,South Carolina,OXATHIAPIPROLIN,2016,kg,,,,,2.6,,,,,,
45,South Carolina,OXYFLUORFEN,2016,kg,,,,1179.5,1.0,,,,,,
45,South Carolina,PARAQUAT,2016,kg,9913.5,42402.4,1531.9,11464.1,834.0,,6402.9,,,4153.7,
45,South Carolina,PENDIMETHALIN,2016,kg,,7390.7,689.5,19040.9,69.0,,234.2,,,30227.4,
45,South Carolina,PENTHIOPYRAD,2016,kg,,,,,115.4,,,,,11.3,
45,South Carolina,PERMETHRIN,2016,kg,,702.8,,130.7,84.7,,,,,,
45,South Carolina,PETROLEUM OIL,2016,kg,,,,,,,80416.2,,,,
45,South Carolina,PHORATE,2016,kg,,,,,,,,,,6240.6,
45,South Carolina,PHOSMET,2016,kg,,,,,,,19823.7,,,,
45,South Carolina,PHOSPHORIC ACID,2016,kg,,,,,,,41.4,,,,
45,South Carolina,PICLORAM,2016,kg,,,,,,,,,9715.2,,
45,South Carolina,PICOXYSTROBIN,2016,kg,1111.2,593.0,,,,,,,,,
45,South Carolina,PINOXADEN,2016,kg,,,31.7,,,,,,,,
45,South Carolina,PROMETRYN,2016,kg,,,,211.7,,,,,,,
45,South Carolina,PROPAMOCARB HCL,2016,kg,,,,,1178.9,,,,,,
45,South Carolina,PROPARGITE,2016,kg,,,,,,,,,,3.5,
45,South Carolina,PROPICONAZOLE,2016,kg,,622.4,651.9,,,,6.3,,,3.8,
45,South Carolina,PROTHIOCONAZOLE,2016,kg,,4.1,181.8,,,,,,,1022.4,
45,South Carolina,PYRACLOSTROBIN,2016,kg,,19.5,247.2,23.5,106.6,,1651.1,,,408.3,
45,South Carolina,PYRAFLUFEN ETHYL,2016,kg,,,,42.7,,,,,,0.0,
45,South Carolina,PYRIDABEN,2016,kg,,,,,,,10.2,,,,
45,South Carolina,PYRIPROXYFEN,2016,kg,,,,,,,3.6,,,,
45,South Carolina,PYRITHIOBAC-SODIUM,2016,kg,,,,76.6,,,,,,,
45,South Carolina,PYROXASULFONE,2016,kg,196.8,223.5,332.0,,,,,,,,
45,South Carolina,PYROXSULAM,2016,kg,,,46.1,,,,,,,,
45,South Carolina,QUINOXYFEN,2016,kg,,,,,3.3,,,,,,
45,South Carolina,RIMSULFURON,2016,kg,1779.6,519.9,,31.1,,,,,,,
45,South Carolina,SAFLUFENACIL,2016,kg,,,44.8,,,,,,,,
45,South Carolina,SETHOXYDIM,2016,kg,,,,,83.1,,,,,6.3,
45,South Carolina,SIMAZINE,2016,kg,,,,,,,6802.9,,,,
45,South Carolina,SPINETORAM,2016,kg,,,1.8,,,,17.7,,,,
45,South Carolina,SPINOSYN,2016,kg,,,,,25.1,,,,,10.4,
45,South Carolina,SPIROTETRAMAT,2016,kg,,,,,,,230.9,,,,
45,South Carolina,STREPTOMYCIN,2016,kg,,,,,,,65.8,,,,
45,South Carolina,SULFENTRAZONE,2016,kg,,109.2,,,,,,,,1311.5,
45,South Carolina,SULFOXAFLOR,2016,kg,,,,,,,0.8,,,,
45,South Carolina,SULFUR,2016,kg,,,,,,,164218.9,,,,
45,South Carolina,TEBUCONAZOLE,2016,kg,,1065.5,543.1,767.5,14.4,,32.1,,,15716.6,
45,South Carolina,TEMBOTRIONE,2016,kg,1090.9,,,,,,,,,,
45,South Carolina,TERBUFOS,2016,kg,16217.5,,,,52.4,,,,,,
45,South Carolina,TETRACONAZOLE,2016,kg,,,,,,,5.2,,,,
45,South Carolina,THIAMETHOXAM,2016,kg,,22.1,,561.4,,,314.8,,,,
45,South Carolina,THIDIAZURON,2016,kg,,,,1666.5,,,,,,,
45,South Carolina,THIFENSULFURON,2016,kg,1001.8,729.1,267.5,31.1,,,,,,0.2,
45,South Carolina,THIOPHANATE-METHYL,2016,kg,,,,,,,111.6,,,,
45,South Carolina,TOPRAMEZONE,2016,kg,268.0,,,,,,,,,,
45,South Carolina,TRIBENURON METHYL,2016,kg,,,111.2,,,,,,,0.1,
45,South Carolina,TRIBUFOS,2016,kg,,,,50104.3,,,,,,,
45,South Carolina,TRICLOPYR,2016,kg,,,,,,,,,4403.2,,
45,South Carolina,TRIFLOXYSTROBIN,2016,kg,,54.3,16.6,,,,14.7,,,,
45,South Carolina,TRIFLOXYSULFURON,2016,kg,,,,1.6,,,,,,,
45,South Carolina,TRIFLURALIN,2016,kg,,,,231.6,114.9,,,,,1103.8,
45,South Carolina,ZETA-CYPERMETHRIN,2016,kg,,,,96.2,,,69.0,,,0.6,
46,South Dakota,"2,4-D",2016,kg,32345.8,32351.7,132923.0,,25.2,,,7305.2,65491.4,70962.5,
46,South Dakota,ACETOCHLOR,2016,kg,1360062.8,38854.7,,,19.6,,,,,261.9,
46,South Dakota,ACIFLUORFEN,2016,kg,,7806.1,,,,,,,,,
46,South Dakota,AMINOPYRALID,2016,kg,,,,,,,,,1276.4,,
46,South Dakota,ATRAZINE,2016,kg,767766.4,,,,9.7,,,,,153267.9,
46,South Dakota,AZOXYSTROBIN,2016,kg,20888.6,5526.1,8446.0,,11.4,,,,,,
46,South Dakota,BENTAZONE,2016,kg,,37.4,,,1976.7,,,,,,
46,South Dakota,BENZOVINDIFLUPYR,2016,kg,1649.4,197.2,,,,,,,,,
46,South Dakota,BICYCLOPYRONE,2016,kg,5535.6,,,,,,,,,,
46,South Dakota,BIFENTHRIN,2016,kg,1441.6,2025.0,,,35.0,,,,,,
46,South Dakota,BOSCALID,2016,kg,,,,,111.6,,,,,,
46,South Dakota,BROMOXYNIL,2016,kg,,,23577.7,,,,,,,4528.8,
46,South Dakota,CARBARYL,2016,kg,,,,,61.2,,,,,,
46,South Dakota,CARFENTRAZONE-ETHYL,2016,kg,108.6,1339.5,,,14.4,,,,126.9,1112.9,
46,South Dakota,CHLORANTRANILIPROLE,2016,kg,,,,,1.0,,,,,,
46,South Dakota,CHLORIMURON,2016,kg,,1131.8,,,,,,,,,
46,South Dakota,CHLOROTHALONIL,2016,kg,,1320.6,,,82.2,,,,,,
46,South Dakota,CHLORPYRIFOS,2016,kg,,5534.9,,,0.0,,,3927.9,,4775.0,
46,South Dakota,CHLORSULFURON,2016,kg,,,,,,,,,,3.4,
46,South Dakota,CLETHODIM,2016,kg,,28027.0,,,147.9,,,,,5862.6,
46,South Dakota,CLOMAZONE,2016,kg,,,,,0.0,,,,,,
46,South Dakota,CLOPYRALID,2016,kg,46305.1,,36056.1,,,,,,12.6,499.7,
46,South Dakota,CLORANSULAM-METHYL,2016,kg,,7779.9,,,,,,,,,
46,South Dakota,COPPER,2016,kg,,,,,2.2,,,,,,
46,South Dakota,COPPER SULFATE,2016,kg,,,,,18.7,,,,,,
46,South Dakota,CYFLUTHRIN,2016,kg,484.4,192.7,73.4,,0.7,,,45.9,,62.3,
46,South Dakota,CYHALOTHRIN-GAMMA,2016,kg,58.6,,79.5,,,,,,,191.7,
46,South Dakota,CYHALOTHRIN-LAMBDA,2016,kg,1424.2,3778.5,1772.9,,35.5,,,5044.8,,3518.6,
46,South Dakota,CYMOXANIL,2016,kg,,,,,1.1,,,,,,
46,South Dakota,DELTAMETHRIN,2016,kg,,1.7,,,,,,,,193.1,
46,South Dakota,DICAMBA,2016,kg,88235.6,11.2,992.8,,,,,,4967.3,6731.8,
46,South Dakota,DIFLUFENZOPYR,2016,kg,7666.2,,,,,,,,,,
46,South Dakota,DIMETHENAMID-P,2016,kg,83828.0,21590.5,,,528.3,,,,,40261.4,
46,South Dakota,DIMETHENAMID & DIMETHENAMID-P,2016,kg,83828.0,21590.5,,,528.3,,,,,40261.4,
46,South Dakota,DIQUAT,2016,kg,,,,,11.2,,,,,,
46,South Dakota,EPTC,2016,kg,22298.8,,,,3885.5,,,,,,
46,South Dakota,ESFENVALERATE,2016,kg,,,,,9.3,,,,,1633.3,
46,South Dakota,ETHALFLURALIN,2016,kg,,,,,929.8,,,,,209.6,
46,South Dakota,FAMOXADONE,2016,kg,,,,,2.6,,,,,,
46,South Dakota,FENOXAPROP,2016,kg,,,161.0,,,,,,,33.3,
46,South Dakota,FLORASULAM,2016,kg,,,322.0,,,,,,,,
46,South Dakota,FLUAZIFOP,2016,kg,,1636.0,,,,,,,,,
46,South Dakota,FLUBENDIAMIDE,2016,kg,441.3,,,,,,,,,,
46,South Dakota,FLUCARBAZONE,2016,kg,,,69.3,,,,,,,,
46,South Dakota,FLUMETSULAM,2016,kg,15019.0,,,,,,,,,4.6,
46,South Dakota,FLUMICLORAC,2016,kg,,411.7,,,,,,,,,
46,South Dakota,FLUMIOXAZIN,2016,kg,,12681.7,,,18.5,,,,546.3,657.6,
46,South Dakota,FLUOXASTROBIN,2016,kg,671.8,,2253.9,,,,,,,,
46,South Dakota,FLUROXYPYR,2016,kg,8669.2,,51097.1,,,,,,12.6,3325.3,
46,South Dakota,FLUTHIACET-METHYL,2016,kg,25.6,1039.5,,,,,,,15.7,,
46,South Dakota,FLUTRIAFOL,2016,kg,872.9,,,,,,,,,,
46,South Dakota,FLUXAPYROXAD,2016,kg,,250.9,1926.8,,72.0,,,,,,
46,South Dakota,FOMESAFEN,2016,kg,,163231.6,,,301.1,,,,,,
46,South Dakota,GLUFOSINATE,2016,kg,163.4,4859.8,1299.3,,,,,,,,
46,South Dakota,GLYPHOSATE,2016,kg,3236102.9,3526211.3,272287.2,,2175.2,,,44761.8,122914.5,451493.2,
46,South Dakota,HALOSULFURON,2016,kg,,,,,1.3,,,,,,
46,South Dakota,IMAZAMOX,2016,kg,,3.3,,,78.3,,,,,1468.6,
46,South Dakota,IMAZETHAPYR,2016,kg,,21913.0,,,18.4,,,,,,
46,South Dakota,IMIDACLOPRID,2016,kg,,385.5,,,8.1,,,,,,
46,South Dakota,ISOXAFLUTOLE,2016,kg,22132.9,,,,,,,,,,
46,South Dakota,LACTOFEN,2016,kg,,5404.0,,,,,,,,,
46,South Dakota,MANCOZEB,2016,kg,,,,,111.5,,,,,,
46,South Dakota,MCPA,2016,kg,,,18248.0,,,,,,,472.9,
46,South Dakota,MESOTRIONE,2016,kg,66468.7,,,,0.0,,,,,7.5,
46,South Dakota,METCONAZOLE,2016,kg,14.7,,1044.8,,,,,,,,
46,South Dakota,METHOMYL,2016,kg,,,1430.8,,,,,,,,
46,South Dakota,METOLACHLOR,2016,kg,,51760.2,,,0.5,,,,,5040.6,
46,South Dakota,METOLACHLOR-S,2016,kg,475981.8,382520.8,,,1081.4,,,,,77279.9,
46,South Dakota,METOLACHLOR & METOLACHLOR-S,2016,kg,475981.8,434281.0,,,1081.9,,,,,82320.5,
46,South Dakota,METRIBUZIN,2016,kg,1594.2,91895.8,,,69.5,,,,,,
46,South Dakota,METSULFURON,2016,kg,,,0.4,,,,,,14.3,0.5,
46,South Dakota,NICOSULFURON,2016,kg,398.7,,,,0.0,,,,,,
46,South Dakota,PARAQUAT,2016,kg,,,,,312.9,,,,11.4,539.2,
46,South Dakota,PENDIMETHALIN,2016,kg,1852.9,20601.3,,,1340.4,,,,,12391.5,
46,South Dakota,PERMETHRIN,2016,kg,,1075.3,,,0.7,,,,,,
46,South Dakota,PICLORAM,2016,kg,,,,,,,,,23969.2,2.8,
46,South Dakota,PICOXYSTROBIN,2016,kg,,,,,32.2,,,,,,
46,South Dakota,PINOXADEN,2016,kg,,,421.8,,,,,,,27.1,
46,South Dakota,PROPICONAZOLE,2016,kg,18077.2,9265.2,18622.3,,38.2,,,,,,
46,South Dakota,PROPOXYCARBAZONE,2016,kg,,,502.7,,,,,,,,
46,South Dakota,PROTHIOCONAZOLE,2016,kg,1062.7,1980.3,6538.1,,292.3,,,,,,
46,South Dakota,PYRACLOSTROBIN,2016,kg,42.8,1744.0,12930.8,,139.5,,,,,,
46,South Dakota,PYRAFLUFEN ETHYL,2016,kg,,,,,,,,,,12.8,
46,South Dakota,PYRASULFOTOLE,2016,kg,,,1999.8,,,,,,,17.9,
46,South Dakota,PYRIMETHANIL,2016,kg,,,,,6.5,,,,,,
46,South Dakota,PYROXASULFONE,2016,kg,,13545.4,,,,,,,,,
46,South Dakota,PYROXSULAM,2016,kg,,,3265.0,,,,,,,,
46,South Dakota,QUIZALOFOP,2016,kg,,254.1,,,19.2,,,,,165.1,
46,South Dakota,RIMSULFURON,2016,kg,739.3,,,,0.0,,,,,,
46,South Dakota,SAFLUFENACIL,2016,kg,6420.9,1910.5,,,32.6,,,,,,
46,South Dakota,SETHOXYDIM,2016,kg,,,,,104.8,,,,,953.0,
46,South Dakota,SPINOSYN,2016,kg,,,,,0.5,,,,,,
46,South Dakota,SULFENTRAZONE,2016,kg,,149083.6,,,133.6,,,,,23366.8,
46,South Dakota,TEBUCONAZOLE,2016,kg,,2798.9,10267.8,,71.6,,,,,,
46,South Dakota,TEBUPIRIMPHOS,2016,kg,3352.5,,,,0.0,,,,,,
46,South Dakota,TEFLUTHRIN,2016,kg,3212.8,,,,0.0,,,,,,
46,South Dakota,TEMBOTRIONE,2016,kg,11186.2,,,,0.0,,,,,,
46,South Dakota,THIAMETHOXAM,2016,kg,,52.1,,,1.0,,,,,,
46,South Dakota,THIENCARBAZONE-METHYL,2016,kg,2816.5,,31.3,,,,,,,,
46,South Dakota,THIFENSULFURON,2016,kg,100.4,170.6,689.3,,,,,,,5.1,
46,South Dakota,THIOPHANATE-METHYL,2016,kg,,,,,1109.9,,,,,,
46,South Dakota,TOPRAMEZONE,2016,kg,1022.8,,,,0.0,,,,,,
46,South Dakota,TRIASULFURON,2016,kg,,,,,,,,,17.5,,
46,South Dakota,TRIBENURON METHYL,2016,kg,,,556.6,,,,,,,1099.6,
46,South Dakota,TRIFLOXYSTROBIN,2016,kg,3168.1,6088.0,1609.8,,,,,,,,
46,South Dakota,TRIFLURALIN,2016,kg,,3330.1,,,595.3,,,,,238.2,
46,South Dakota,ZETA-CYPERMETHRIN,2016,kg,4.0,254.3,,,0.0,,,107.5,,141.8,
46,South Dakota,ZOXAMIDE,2016,kg,,,,,2.6,,,,,,
47,Tennessee,"2,4-D",2016,kg,69649.4,73348.0,3819.4,32.6,,3.0,250.9,599.9,344745.6,724.8,
47,Tennessee,"2,4-DB",2016,kg,,123.9,,,,,,267.9,,,
47,Tennessee,6-BENZYLADENINE,2016,kg,,,,,,,0.0,,,,
47,Tennessee,ABAMECTIN,2016,kg,,,,6.7,,,0.2,,,,
47,Tennessee,ACEPHATE,2016,kg,,,,46849.4,,,,,,3668.2,
47,Tennessee,ACETAMIPRID,2016,kg,,,,,,,17.6,,,,
47,Tennessee,ACETOCHLOR,2016,kg,34622.7,107486.2,,8173.3,,,,,,162.6,
47,Tennessee,ACIFLUORFEN,2016,kg,,,,,,1.1,,,,,
47,Tennessee,AMINOPYRALID,2016,kg,,,,,,,,,4868.4,,
47,Tennessee,ATRAZINE,2016,kg,427134.1,,,,222.9,,,,,1294.9,
47,Tennessee,AZADIRACHTIN,2016,kg,,,,,0.3,,,,,,
47,Tennessee,AZOXYSTROBIN,2016,kg,4443.4,1351.1,,35.9,305.9,10.3,,,,504.6,
47,Tennessee,BACILLUS THURINGIENSIS,2016,kg,,,,,0.0,,,,,95.8,
47,Tennessee,BENSULFURON,2016,kg,,,,,,0.1,,,,,
47,Tennessee,BENTAZONE,2016,kg,,1094.1,,,,1.2,,,,,
47,Tennessee,BENZOVINDIFLUPYR,2016,kg,640.5,,,,,,,,,,
47,Tennessee,BICYCLOPYRONE,2016,kg,272.0,,,,,,,,,,
47,Tennessee,BIFENTHRIN,2016,kg,2277.5,1563.9,21.3,919.9,12.7,,,,,45.7,
47,Tennessee,BISPYRIBAC,2016,kg,,,,,,0.1,,,,,
47,Tennessee,BOSCALID,2016,kg,,,,,,,0.9,,,,
47,Tennessee,BROMOXYNIL,2016,kg,,,,,,,,,,176.3,
47,Tennessee,BUTRALIN,2016,kg,,,,,,,,,,3534.8,
47,Tennessee,CAPTAN,2016,kg,,,,,,,1390.8,,,,
47,Tennessee,CARBARYL,2016,kg,,,,,48.8,,103.2,,,1337.6,
47,Tennessee,CARFENTRAZONE-ETHYL,2016,kg,,40.4,,532.4,,0.0,,,,51.4,
47,Tennessee,CHLORANTRANILIPROLE,2016,kg,,,,,2.4,,1.8,,,591.1,
47,Tennessee,CHLORIMURON,2016,kg,,1689.4,,,,,,,,,
47,Tennessee,CHLOROPICRIN,2016,kg,,,,,791.0,,,,,,
47,Tennessee,CHLOROTHALONIL,2016,kg,,,,,3491.0,,316.0,,,,
47,Tennessee,CHLORPYRIFOS,2016,kg,,2308.6,,,,,151.3,231.0,,,
47,Tennessee,CHLORSULFURON,2016,kg,,,180.5,,,,,,229.9,,
47,Tennessee,CLETHODIM,2016,kg,,11802.0,,22.3,3.2,2.2,,68.5,,,
47,Tennessee,CLOMAZONE,2016,kg,,,,705.4,33.0,10.0,,,,4566.0,
47,Tennessee,CLOPYRALID,2016,kg,637.1,,,,,,,,,,
47,Tennessee,CLORANSULAM-METHYL,2016,kg,,816.7,,,,,,,,,
47,Tennessee,CLOTHIANIDIN,2016,kg,,,,1157.9,,,9.2,,,,
47,Tennessee,COPPER HYDROXIDE,2016,kg,,,,,21.3,,147.0,,,,
47,Tennessee,COPPER OXYCHLORIDE S,2016,kg,,,,,,,229.4,,,,
47,Tennessee,COPPER SULFATE,2016,kg,,,,,,,216.7,,,,
47,Tennessee,CYAZOFAMID,2016,kg,,,,,1.6,,,,,,
47,Tennessee,CYCLANILIDE,2016,kg,,,,2898.3,,,,,,,
47,Tennessee,CYFLUTHRIN,2016,kg,330.4,,55.0,89.1,,,,11.4,,,
47,Tennessee,CYHALOFOP,2016,kg,,,,,,0.8,,,,,
47,Tennessee,CYHALOTHRIN-GAMMA,2016,kg,,,37.3,,,,,,,3.9,
47,Tennessee,CYHALOTHRIN-LAMBDA,2016,kg,330.8,8172.2,4632.1,701.3,12.8,1.5,,29.3,,27.4,
47,Tennessee,CYMOXANIL,2016,kg,,,,,1.8,,,,,,
47,Tennessee,CYPERMETHRIN,2016,kg,,344.7,,18.0,,,,,,,
47,Tennessee,CYPROCONAZOLE,2016,kg,,248.6,233.7,,,,,,,,
47,Tennessee,CYPRODINIL,2016,kg,,,,,,,15.7,,,,
47,Tennessee,CYTOKININ,2016,kg,,,,0.6,,,,,,,
47,Tennessee,DECAN-1-OL,2016,kg,,,,,,,,,,16912.9,
47,Tennessee,DICAMBA,2016,kg,56668.3,156318.9,189.9,15703.5,,,,,993.7,7.9,
47,Tennessee,DICHLOROPROPENE,2016,kg,,,,,527.5,,,,,,
47,Tennessee,DICHLORPROP,2016,kg,,,,,,,,,801.1,,
47,Tennessee,DICROTOPHOS,2016,kg,,,,8314.6,,,,,,,
47,Tennessee,DIFENOCONAZOLE,2016,kg,,294.3,,,35.1,,9.2,,,,
47,Tennessee,DIFLUFENZOPYR,2016,kg,1194.3,,,,,,,,,,
47,Tennessee,DIMETHENAMID,2016,kg,,,,,,,,,,69.5,
47,Tennessee,DIMETHENAMID-P,2016,kg,675.8,38742.8,,,,,,,,64.7,
47,Tennessee,DIMETHENAMID & DIMETHENAMID-P,2016,kg,675.8,38742.8,,,,,,,,134.2,
47,Tennessee,DIMETHOMORPH,2016,kg,,,,,,,,,,29.6,
47,Tennessee,DINOTEFURAN,2016,kg,,,,,1.1,,,,,,
47,Tennessee,DIURON,2016,kg,,,,598.9,,,,,,,
47,Tennessee,ESFENVALERATE,2016,kg,618.8,,,181.0,187.3,,,,,,
47,Tennessee,ETHALFLURALIN,2016,kg,,,,,108.3,,,,,,
47,Tennessee,ETHEPHON,2016,kg,,,,159864.0,,,8.7,,,,
47,Tennessee,FAMOXADONE,2016,kg,,,,,1.8,,,,,,
47,Tennessee,FATTY ALCOHOLS,2016,kg,,,,,,,,,,7962.8,
47,Tennessee,FENBUCONAZOLE,2016,kg,,,,,,,0.0,,,,
47,Tennessee,FENOXAPROP,2016,kg,,,,,,0.2,,,,,
47,Tennessee,FENPYROXIMATE,2016,kg,,,,,0.3,,2.6,,,,
47,Tennessee,FERBAM,2016,kg,,,,,,,12.7,,,,
47,Tennessee,FLUMETRALIN,2016,kg,,,,,,,,,,1190.8,
47,Tennessee,FLUMIOXAZIN,2016,kg,,8992.7,,1919.9,,0.2,9.2,,,,
47,Tennessee,FLUOMETURON,2016,kg,,,,35335.6,,,,,,,
47,Tennessee,FLUOPICOLIDE,2016,kg,,,,,0.8,,,,,,
47,Tennessee,FLUPYRADIFURONE,2016,kg,,,,,,,,,,3.7,
47,Tennessee,FLURIDONE,2016,kg,,,,2273.5,,,,,,,
47,Tennessee,FLUROXYPYR,2016,kg,,,,,,,,,900.9,,
47,Tennessee,FLUXAPYROXAD,2016,kg,259.5,2844.8,,,,0.1,5.4,,,,
47,Tennessee,FOMESAFEN,2016,kg,,140198.3,,2960.1,14.7,,,,,,
47,Tennessee,GLUFOSINATE,2016,kg,2142.3,38392.4,,38548.3,,,,,,,
47,Tennessee,GLYPHOSATE,2016,kg,675031.0,1414353.1,21966.2,183585.0,412.9,20.0,65.2,265.5,8054.1,815.1,
47,Tennessee,HALOSULFURON,2016,kg,,,,,0.9,0.8,,,,,
47,Tennessee,IBA,2016,kg,,,,5.4,,,,,,,
47,Tennessee,IMAZAMOX,2016,kg,,,,,,0.0,,4.8,,,
47,Tennessee,IMAZETHAPYR,2016,kg,,,,,,1.3,,,,,
47,Tennessee,IMAZOSULFURON,2016,kg,,,,,,0.2,,,,,
47,Tennessee,IMIDACLOPRID,2016,kg,,,,274.5,58.9,,0.3,,,1022.0,
47,Tennessee,INDAZIFLAM,2016,kg,,,,,,,1.0,,,,
47,Tennessee,ISOXAFLUTOLE,2016,kg,965.6,,,,,,,,,,
47,Tennessee,KRESOXIM-METHYL,2016,kg,,,,,,,10.8,,,,
47,Tennessee,LINURON,2016,kg,,,,,10.8,,,,,,
47,Tennessee,MALATHION,2016,kg,,,,,,,,50.8,,,
47,Tennessee,MALEIC HYDRAZIDE,2016,kg,,,,,,,,,,16159.2,
47,Tennessee,MANCOZEB,2016,kg,,,,,1025.0,,485.6,,,200.2,
47,Tennessee,MEFENOXAM,2016,kg,,,,,27.7,,,,,1105.0,
47,Tennessee,MEPIQUAT,2016,kg,,,,11370.6,,,,,,,
47,Tennessee,MESOSULFURON,2016,kg,,,130.1,,,,,,,,
47,Tennessee,MESOTRIONE,2016,kg,17120.7,,,,,,,,,,
47,Tennessee,METCONAZOLE,2016,kg,273.0,,1294.3,,,,,,,,
47,Tennessee,METHOMYL,2016,kg,,,,,,,26.1,,,43.3,
47,Tennessee,METOLACHLOR,2016,kg,21140.9,22060.5,,32.9,8243.0,,,,,200.8,
47,Tennessee,METOLACHLOR-S,2016,kg,167156.0,347480.0,,54862.2,211.5,,,,,744.1,
47,Tennessee,METOLACHLOR & METOLACHLOR-S,2016,kg,188296.9,369540.5,,54895.1,8454.5,,,,,944.9,
47,Tennessee,METRIBUZIN,2016,kg,,6977.4,,,,,,,,,
47,Tennessee,METSULFURON,2016,kg,,,35.7,,,,,,203.5,,
47,Tennessee,MSMA,2016,kg,,,,22867.8,,,,,,,
47,Tennessee,MYCLOBUTANIL,2016,kg,,,,,37.5,,13.0,,,,
47,Tennessee,NAPHTHYLACETIC ACID,2016,kg,,,,,,,0.0,,,,
47,Tennessee,NAPROPAMIDE,2016,kg,,,,,,,,,,3583.5,
47,Tennessee,NICOSULFURON,2016,kg,135.6,,,,,,,,,,
47,Tennessee,NORFLURAZON,2016,kg,,,,,,,44.0,,,,
47,Tennessee,NOVALURON,2016,kg,,,,403.6,,,,,,,
47,Tennessee,ORTHOSULFAMURON,2016,kg,,,,,,0.1,,,,,
47,Tennessee,OXAMYL,2016,kg,,,,18.5,,,,,,,
47,Tennessee,OXYTETRACYCLINE,2016,kg,,,,,,,4.0,,,,
47,Tennessee,PARAQUAT,2016,kg,37917.9,50810.3,36064.2,42568.6,145.6,1.3,160.5,,2100.6,26.0,
47,Tennessee,PENDIMETHALIN,2016,kg,,4347.0,653.6,4082.5,,11.1,89.5,,,1688.4,
47,Tennessee,PENOXSULAM,2016,kg,,,,,,0.0,,,,,
